load_ts,user,time
2023-03-19 00:43:00.000,Floralnomad,00:01:24
2023-03-19 05:07:00.000,JoyDivisionOvenGlovesx,00:00:53
2023-03-19 06:08:00.000,Buttalapasta,00:01:01
2023-03-19 06:10:00.000,sanityisamyth,00:01:04
2023-03-19 08:06:00.000,DadDadDad,00:01:32
2023-03-19 11:02:00.000,Stokey,00:00:56
2023-03-19 12:10:00.000,Readytostartagain,00:01:07
2023-03-19 17:07:00.000,hoochycrone,00:02:58
2023-03-19 20:38:00.000,MarmiteWine,00:00:45
2023-03-20 00:54:00.000,Drywhitefruitycidergin,00:02:47
2023-03-20 06:43:00.000,sanityisamyth,00:06:33
2023-03-20 07:00:00.000,JoyDivisionOvenGlovesx,00:01:09
2023-03-20 07:18:00.000,DadDadDad,00:02:08
2023-03-20 10:57:00.000,Floralnomad,00:01:45
2023-03-20 10:58:00.000,Readytostartagain,00:02:05
2023-03-20 11:20:00.000,Madcats,00:02:43
2023-03-20 17:03:00.000,hoochycrone,00:15:34
2023-03-20 19:59:00.000,MarmiteWine,00:01:45
2023-03-20 20:16:00.000,IGoWalkingAfterMidnight,00:02:21
2023-03-21 04:39:00.000,JoyDivisionOvenGlovesx,00:00:50
2023-03-21 05:44:00.000,sanityisamyth,00:01:03
2023-03-21 06:24:00.000,Drywhitefruitycidergin,00:04:04
2023-03-21 07:04:00.000,DadDadDad,00:01:27
2023-03-21 09:40:00.000,Madcats,00:01:43
2023-03-21 10:59:00.000,Floralnomad,00:03:18
2023-03-21 12:04:00.000,UmbilicusProfundus,00:00:48
2023-03-21 16:53:00.000,hoochycrone,00:04:13
2023-03-21 18:01:00.000,Readytostartagain,00:02:24
2023-03-21 21:12:00.000,MarmiteWine,00:00:42
2023-03-22 01:00:00.000,Floralnomad,00:00:56
2023-03-22 05:25:00.000,sanityisamyth,00:00:45
2023-03-22 06:34:00.000,Drywhitefruitycidergin,00:01:48
2023-03-22 07:18:00.000,DadDadDad,00:01:09
2023-03-22 07:28:00.000,JoyDivisionOvenGlovesx,00:00:46
2023-03-22 07:29:00.000,Stokey,00:00:48
2023-03-22 07:45:00.000,Albaniarocks,00:00:30
2023-03-22 14:28:00.000,Readytostartagain,00:00:56
2023-03-22 16:31:00.000,hoochycrone,00:01:38
2023-03-22 19:59:00.000,MarmiteWine,00:00:35
2023-03-23 01:27:00.000,Floralnomad,00:01:06
2023-03-23 03:25:00.000,sanityisamyth,00:02:01
2023-03-23 06:31:00.000,JoyDivisionOvenGlovesx,00:00:59
2023-03-23 06:58:00.000,DadDadDad,00:03:03
2023-03-23 07:56:00.000,Stokey,00:01:27
2023-03-23 08:16:00.000,Albaniarocks,00:02:32
2023-03-23 08:43:00.000,Drywhitefruitycidergin,00:01:08
2023-03-23 13:04:00.000,Readytostartagain,00:01:51
2023-03-23 13:32:00.000,AngeloMysterioso,00:00:37
2023-03-23 17:00:00.000,hoochycrone,00:05:35
2023-03-23 17:12:00.000,MarmiteWine,00:00:52
2023-03-23 20:51:00.000,IGoWalkingAfterMidnight,00:01:58
2023-03-24 00:34:00.000,Drywhitefruitycidergin,00:01:32
2023-03-24 06:17:00.000,JoyDivisionOvenGlovesx,00:00:49
2023-03-24 07:14:00.000,DadDadDad,00:01:05
2023-03-24 07:26:00.000,Stokey,00:00:47
2023-03-24 08:06:00.000,Albaniarocks,00:00:36
2023-03-24 14:07:00.000,Floralnomad,00:00:46
2023-03-24 14:09:00.000,MarmiteWine,00:00:41
2023-03-24 19:28:00.000,Readytostartagain,00:00:49
2023-03-24 21:18:00.000,IGoWalkingAfterMidnight,00:01:27
2023-03-24 21:53:00.000,AngeloMysterioso,00:00:36
2023-03-25 06:37:00.000,JoyDivisionOvenGlovesx,00:00:51
2023-03-25 07:34:00.000,Stokey,00:01:17
2023-03-25 07:39:00.000,Drywhitefruitycidergin,00:01:49
2023-03-25 08:32:00.000,Albaniarocks,00:00:53
2023-03-25 08:37:00.000,DadDadDad,00:01:19
2023-03-25 10:55:00.000,Floralnomad,00:01:08
2023-03-25 16:17:00.000,hoochycrone,00:02:31
2023-03-26 08:30:00.000,Drywhitefruitycidergin,00:01:52
2023-03-26 10:12:00.000,DadDadDad,00:03:11
2023-03-26 10:28:00.000,JoyDivisionOvenGlovesx,00:00:56
2023-03-26 10:29:00.000,Stokey,00:01:42
2023-03-26 14:35:00.000,MarmiteWine,00:00:56
2023-03-26 16:07:00.000,Readytostartagain,00:01:03
2023-03-26 17:31:00.000,hoochycrone,00:03:36
2023-03-26 20:30:00.000,Floralnomad,00:01:04
2023-03-27 00:17:00.000,Drywhitefruitycidergin,00:01:19
2023-03-27 01:20:00.000,Floralnomad,00:00:40
2023-03-27 07:26:00.000,DadDadDad,00:01:13
2023-03-27 07:37:00.000,Stokey,00:00:53
2023-03-27 09:56:00.000,JoyDivisionOvenGlovesx,00:01:21
2023-03-27 17:14:00.000,hoochycrone,00:03:07
2023-03-27 17:35:00.000,MarmiteWine,00:00:44
2023-03-27 20:44:00.000,IGoWalkingAfterMidnight,00:00:57
2023-03-28 00:12:00.000,Drywhitefruitycidergin,00:02:06
2023-03-28 06:58:00.000,JoyDivisionOvenGlovesx,00:01:00
2023-03-28 07:08:00.000,DadDadDad,00:01:41
2023-03-28 07:42:00.000,Stokey,00:01:00
2023-03-28 08:40:00.000,UmbilicusProfundus,00:00:51
2023-03-28 17:03:00.000,hoochycrone,00:02:59
2023-03-28 17:21:00.000,Floralnomad,00:01:25
2023-03-28 18:50:00.000,IGoWalkingAfterMidnight,00:01:35
2023-03-28 21:52:00.000,MarmiteWine,00:01:02
2023-03-29 00:15:00.000,Drywhitefruitycidergin,00:01:38
2023-03-29 01:20:00.000,Floralnomad,00:01:27
2023-03-29 07:00:00.000,JoyDivisionOvenGlovesx,00:00:50
2023-03-29 07:25:00.000,DadDadDad,00:01:03
2023-03-29 07:46:00.000,starfishmummy,00:00:15
2023-03-29 07:59:00.000,Stokey,00:02:18
2023-03-29 13:16:00.000,Readytostartagain,00:01:44
2023-03-29 16:44:00.000,hoochycrone,00:02:09
2023-03-29 18:20:00.000,IGoWalkingAfterMidnight,00:03:43
2023-03-29 18:22:00.000,MarmiteWine,00:00:56
2023-03-30 00:13:00.000,Drywhitefruitycidergin,00:00:48
2023-03-30 07:02:00.000,JoyDivisionOvenGlovesx,00:00:49
2023-03-30 07:15:00.000,DadDadDad,00:01:14
2023-03-30 09:58:00.000,UmbilicusProfundus,00:00:34
2023-03-30 13:04:00.000,Readytostartagain,00:00:44
2023-03-30 16:09:00.000,Floralnomad,00:00:57
2023-03-30 17:04:00.000,hoochycrone,00:04:47
2023-03-30 18:16:00.000,Stokey,00:01:26
2023-03-30 20:12:00.000,MarmiteWine,00:00:52
2023-03-31 00:23:00.000,Drywhitefruitycidergin,00:01:27
2023-03-31 06:32:00.000,JoyDivisionOvenGlovesx,00:01:14
2023-03-31 07:08:00.000,DadDadDad,00:01:26
2023-03-31 09:11:00.000,Stokey,00:00:46
2023-03-31 20:46:00.000,Readytostartagain,00:01:44
2023-03-31 21:17:00.000,MarmiteWine,00:00:35
2023-03-31 21:52:00.000,Floralnomad,00:00:55
2023-04-01 08:01:00.000,Drywhitefruitycidergin,00:02:50
2023-04-01 08:27:00.000,Stokey,00:01:11
2023-04-01 09:03:00.000,DadDadDad,00:01:14
2023-04-01 09:18:00.000,Readytostartagain,00:02:44
2023-04-01 11:51:00.000,IGoWalkingAfterMidnight,00:01:56
2023-04-01 12:14:00.000,JoyDivisionOvenGlovesx,00:01:23
2023-04-01 12:15:00.000,Floralnomad,00:00:47
2023-04-01 12:21:00.000,MarmiteWine,00:00:57
2023-04-02 01:41:00.000,Floralnomad,00:01:12
2023-04-02 07:28:00.000,JoyDivisionOvenGlovesx,00:00:59
2023-04-02 07:45:00.000,Drywhitefruitycidergin,00:01:16
2023-04-02 07:53:00.000,DadDadDad,00:01:47
2023-04-02 07:54:00.000,Stokey,00:01:46
2023-04-02 14:21:00.000,Readytostartagain,00:03:28
2023-04-02 19:09:00.000,IGoWalkingAfterMidnight,00:01:44
2023-04-03 00:19:00.000,Drywhitefruitycidergin,00:01:38
2023-04-03 01:03:00.000,Floralnomad,00:01:13
2023-04-03 06:40:00.000,sanityisamyth,00:01:00
2023-04-03 07:26:00.000,Albaniarocks,00:00:40
2023-04-03 07:28:00.000,DadDadDad,00:01:09
2023-04-03 07:52:00.000,JoyDivisionOvenGlovesx,00:00:57
2023-04-03 11:49:00.000,IGoWalkingAfterMidnight,00:02:05
2023-04-03 13:12:00.000,Madcats,00:01:48
2023-04-03 13:57:00.000,MarmiteWine,00:00:42
2023-04-03 16:40:00.000,Readytostartagain,00:00:42
2023-04-03 16:53:00.000,hoochycrone,00:03:01
2023-04-04 00:10:00.000,Drywhitefruitycidergin,00:01:50
2023-04-04 01:46:00.000,Floralnomad,00:01:31
2023-04-04 06:40:00.000,JoyDivisionOvenGlovesx,00:01:26
2023-04-04 07:25:00.000,DadDadDad,00:03:06
2023-04-04 08:21:00.000,Albaniarocks,00:00:55
2023-04-04 16:30:00.000,hoochycrone,00:16:53
2023-04-04 18:25:00.000,Readytostartagain,00:02:50
2023-04-04 19:03:00.000,MarmiteWine,00:01:23
2023-04-04 21:27:00.000,IGoWalkingAfterMidnight,00:02:53
2023-04-05 00:16:00.000,Drywhitefruitycidergin,00:01:20
2023-04-05 01:08:00.000,Floralnomad,00:01:34
2023-04-05 07:16:00.000,DadDadDad,00:01:18
2023-04-05 07:23:00.000,sanityisamyth,00:02:01
2023-04-05 08:01:00.000,Albaniarocks,00:00:31
2023-04-05 09:00:00.000,JoyDivisionOvenGlovesx,00:00:50
2023-04-05 13:03:00.000,Readytostartagain,00:01:29
2023-04-05 13:32:00.000,MarmiteWine,00:00:41
2023-04-05 15:12:00.000,IGoWalkingAfterMidnight,00:01:36
2023-04-05 16:53:00.000,hoochycrone,00:03:01
2023-04-06 03:18:00.000,Stokey,00:00:53
2023-04-06 07:04:00.000,UmbilicusProfundus,00:00:34
2023-04-06 07:31:00.000,DadDadDad,00:02:23
2023-04-06 07:54:00.000,Albaniarocks,00:00:32
2023-04-06 08:12:00.000,JoyDivisionOvenGlovesx,00:00:44
2023-04-06 08:15:00.000,Drywhitefruitycidergin,00:02:57
2023-04-06 08:44:00.000,Readytostartagain,00:01:22
2023-04-06 09:42:00.000,IGoWalkingAfterMidnight,00:01:36
2023-04-06 14:18:00.000,MarmiteWine,00:00:53
2023-04-06 17:52:00.000,hoochycrone,00:05:27
2023-04-06 19:41:00.000,Floralnomad,00:01:08
2023-04-07 00:19:00.000,Floralnomad,00:01:06
2023-04-07 00:38:00.000,Drywhitefruitycidergin,00:02:17
2023-04-07 03:18:00.000,Stokey,00:01:36
2023-04-07 05:52:00.000,JoyDivisionOvenGlovesx,00:01:07
2023-04-07 07:41:00.000,Albaniarocks,00:00:31
2023-04-07 08:44:00.000,DadDadDad,00:02:33
2023-04-07 09:03:00.000,Readytostartagain,00:00:58
2023-04-07 14:59:00.000,IGoWalkingAfterMidnight,00:01:45
2023-04-07 18:38:00.000,MarmiteWine,00:01:24
2023-04-07 20:51:00.000,UmbilicusProfundus,00:00:49
2023-04-08 00:26:00.000,Floralnomad,00:01:25
2023-04-08 03:51:00.000,Stokey,00:01:40
2023-04-08 07:22:00.000,JoyDivisionOvenGlovesx,00:00:58
2023-04-08 08:40:00.000,DadDadDad,00:01:27
2023-04-08 09:08:00.000,Drywhitefruitycidergin,00:01:22
2023-04-08 09:13:00.000,Albaniarocks,00:00:48
2023-04-08 09:25:00.000,Readytostartagain,00:01:16
2023-04-08 17:01:00.000,MarmiteWine,00:01:00
2023-04-08 21:41:00.000,IGoWalkingAfterMidnight,00:02:52
2023-04-09 00:05:00.000,DadDadDad,00:02:33
2023-04-09 01:11:00.000,Floralnomad,00:02:01
2023-04-09 06:17:00.000,sanityisamyth,00:00:58
2023-04-09 09:22:00.000,JoyDivisionOvenGlovesx,00:00:39
2023-04-09 09:26:00.000,Drywhitefruitycidergin,00:01:39
2023-04-09 09:51:00.000,UmbilicusProfundus,00:01:27
2023-04-09 18:10:00.000,Readytostartagain,00:01:22
2023-04-09 21:18:00.000,IGoWalkingAfterMidnight,00:02:48
2023-04-10 00:18:00.000,Drywhitefruitycidergin,00:01:49
2023-04-10 00:59:00.000,Floralnomad,00:01:14
2023-04-10 08:01:00.000,JoyDivisionOvenGlovesx,00:01:14
2023-04-10 08:42:00.000,Albaniarocks,00:00:28
2023-04-10 08:52:00.000,Readytostartagain,00:01:53
2023-04-10 09:04:00.000,DadDadDad,00:02:26
2023-04-10 10:24:00.000,IGoWalkingAfterMidnight,00:01:39
2023-04-10 16:38:00.000,hoochycrone,00:01:45
2023-04-10 18:48:00.000,MarmiteWine,00:00:44
2023-04-11 00:15:00.000,Drywhitefruitycidergin,00:02:04
2023-04-11 01:23:00.000,Floralnomad,00:00:51
2023-04-11 06:29:00.000,JoyDivisionOvenGlovesx,00:00:51
2023-04-11 07:20:00.000,DadDadDad,00:01:38
2023-04-11 08:23:00.000,UmbilicusProfundus,00:01:01
2023-04-11 09:01:00.000,IGoWalkingAfterMidnight,00:01:21
2023-04-11 13:02:00.000,Readytostartagain,00:01:09
2023-04-11 16:36:00.000,hoochycrone,00:02:18
2023-04-11 20:59:00.000,MarmiteWine,00:00:50
2023-04-12 00:26:00.000,Drywhitefruitycidergin,00:01:30
2023-04-12 01:28:00.000,Floralnomad,00:00:51
2023-04-12 05:44:00.000,JoyDivisionOvenGlovesx,00:00:49
2023-04-12 07:40:00.000,DadDadDad,00:01:18
2023-04-12 08:30:00.000,Albaniarocks,00:00:25
2023-04-12 15:55:00.000,hoochycrone,00:08:47
2023-04-12 17:20:00.000,Readytostartagain,00:00:49
2023-04-12 18:05:00.000,UmbilicusProfundus,00:00:51
2023-04-12 19:14:00.000,IGoWalkingAfterMidnight,00:01:36
2023-04-12 21:19:00.000,MarmiteWine,00:00:40
2023-04-13 00:21:00.000,Drywhitefruitycidergin,00:01:27
2023-04-13 00:42:00.000,Floralnomad,00:00:57
2023-04-13 06:02:00.000,JoyDivisionOvenGlovesx,00:00:53
2023-04-13 08:14:00.000,sanityisamyth,00:00:56
2023-04-13 08:15:00.000,Albaniarocks,00:00:55
2023-04-13 08:24:00.000,DadDadDad,00:01:44
2023-04-13 17:23:00.000,Readytostartagain,00:01:37
2023-04-13 17:25:00.000,hoochycrone,00:02:02
2023-04-13 19:16:00.000,MarmiteWine,00:00:57
2023-04-14 07:04:00.000,JoyDivisionOvenGlovesx,00:01:33
2023-04-14 07:47:00.000,DadDadDad,00:01:42
2023-04-14 08:39:00.000,IGoWalkingAfterMidnight,00:01:37
2023-04-14 13:26:00.000,Drywhitefruitycidergin,00:03:45
2023-04-14 14:35:00.000,Readytostartagain,00:00:51
2023-04-14 15:41:00.000,Floralnomad,00:01:05
2023-04-14 16:18:00.000,hoochycrone,00:03:06
2023-04-14 18:56:00.000,UmbilicusProfundus,00:02:44
2023-04-14 22:35:00.000,MarmiteWine,00:02:14
2023-04-15 01:11:00.000,Floralnomad,00:01:11
2023-04-15 06:55:00.000,JoyDivisionOvenGlovesx,00:00:43
2023-04-15 08:10:00.000,sanityisamyth,00:00:57
2023-04-15 08:34:00.000,DadDadDad,00:01:08
2023-04-15 09:17:00.000,Readytostartagain,00:01:03
2023-04-15 11:58:00.000,IGoWalkingAfterMidnight,00:02:20
2023-04-15 16:11:00.000,hoochycrone,00:08:21
2023-04-15 18:12:00.000,MarmiteWine,00:00:45
2023-04-15 23:37:00.000,UmbilicusProfundus,00:01:01
2023-04-15 23:48:00.000,ifIwerenotanandroid,00:02:17
2023-04-16 06:06:00.000,JoyDivisionOvenGlovesx,00:01:28
2023-04-16 07:05:00.000,sanityisamyth,00:02:37
2023-04-16 08:20:00.000,DadDadDad,00:05:42
2023-04-16 08:45:00.000,Drywhitefruitycidergin,00:05:50
2023-04-16 10:43:00.000,Floralnomad,00:02:32
2023-04-16 16:18:00.000,hoochycrone,00:03:41
2023-04-16 18:05:00.000,IGoWalkingAfterMidnight,00:06:06
2023-04-16 18:43:00.000,UmbilicusProfundus,00:00:53
2023-04-16 19:26:00.000,MarmiteWine,00:02:15
2023-04-17 00:36:00.000,Drywhitefruitycidergin,00:01:51
2023-04-17 01:30:00.000,Floralnomad,00:00:54
2023-04-17 07:08:00.000,DadDadDad,00:01:27
2023-04-17 07:21:00.000,Albaniarocks,00:00:52
2023-04-17 07:41:00.000,JoyDivisionOvenGlovesx,00:01:12
2023-04-17 13:53:00.000,Readytostartagain,00:00:59
2023-04-17 18:52:00.000,UmbilicusSuperficialis,00:00:48
2023-04-17 19:27:00.000,MarmiteWine,00:01:18
2023-04-17 21:35:00.000,IGoWalkingAfterMidnight,00:01:05
2023-04-18 00:28:00.000,Drywhitefruitycidergin,00:02:32
2023-04-18 07:02:00.000,DadDadDad,00:01:10
2023-04-18 07:40:00.000,JoyDivisionOvenGlovesx,00:00:50
2023-04-18 09:02:00.000,Albaniarocks,00:00:57
2023-04-18 14:45:00.000,Floralnomad,00:01:18
2023-04-18 16:18:00.000,hoochycrone,00:03:18
